subject_id,display_name,model_mean,n_items_observed,model_obs_rate
892d47708b2218af,20241105_nfactorial,0.492,500,1.0
894897dac334ebfa,20240728_sweagent_gpt4o,0.232,500,1.0
8a36df7f7f1f5ffd,20241106_navie-2-gpt4o-sonnet,0.472,500,1.0
8f56e4b74598e06a,20250616_Skywork-SWE-32B,0.38,500,1.0
8faca09cf784cdc1,20250120_Bracket,0.532,500,1.0
91e06ac45736bf15,20250430_zencoder_ai,0.7,500,1.0
927d025c6faca597,20250804_codesweep_sweagent_kimi_k2_instruct,0.534,500,1.0
96be60fd0ed43796,20251110_frogmini-14b,0.45,500,1.0
98908c6bfb0dac9e,20241002_lingma-agent_lingma-swe-gpt-72b,0.288,500,1.0
994c2971dc6c14cd,20250720_Lingxi-v1.5_claude-4-sonnet-20250514,0.746,500,1.0
9cc7f0f80387ca35,20250725_sweagent_devstral_small_2507,0.38,500,1.0
9cea2f8404c6d557,20250710_bloop,0.712,500,1.0
9fcfaabd9c31a5ab,20250924_artemis_agent_v2,0.57,500,1.0
a0bb9e07d8298f67,20250731_harness_ai,0.748,500,1.0
a251ff7d1a6a3bda,20250527_amazon.nova-premier-v1.0,0.424,500,1.0
a35b828bdac8837f,20250610_augment_agent_v1,0.704,500,1.0
a508d2c900dfc0e4,20240402_sweagent_claude3opus,0.158,500,1.0
a56d02ff0d597751,20240924_solver,0.454,500,1.0
a877a99776185cce,20250228_epam-ai-run-claude-3-5-sonnet,0.628,500,1.0
a8869e5f67fcd786,20250410_cortexa,0.582,500,1.0
a8ea705673ecc2d5,20251205_sonar-foundation-agent_claude-opus-4-5,0.792,500,1.0
a953507ea41297e1,20250520_openhands_devstral_small,0.468,500,1.0
aa95d99f890be9bc,20250901_warp,0.756,500,1.0
adb585eebe446fe6,20250915_JoyCode,0.746,500,1.0
af04072c57b701b1,20241001_nfactorial,0.258,500,1.0
b077b897feafd6bf,20250806_SWE-Exp_DeepSeek-V3,0.42,500,1.0
b1f7db3b0346bbd9,20240620_sweagent_claude3.5sonnet,0.336,500,1.0
b47aadcb5d3addfe,20240918_lingma-agent_lingma-swe-gpt-72b,0.25,500,1.0
b67ce38a2bff31b7,20250807_openhands_gpt5,0.718,500,1.0
b834b8b922968891,20250405_swe-rizzo_claude37,0.566,500,1.0
ba8f628621e3d572,20250715_qodo_command,0.712,500,1.0
bb8f1c2c62c40b46,20250902_atlassian-rovo-dev,0.768,500,1.0
bbf1d412b839d281,20251014_Lingxi_kimi_k2,0.712,500,1.0
bfe285c95701062f,20250611_moatless_claude-4-sonnet-20250514,0.708,500,1.0
bff270b62fc62e40,20241025_composio_swekit,0.486,500,1.0
c1b128ae62df2cb8,20250929_Prometheus_v1.2_gpt5,0.712,500,1.0
c1e2264cd1790be4,20241213_devlo,0.582,500,1.0
c1e55f09eb05517d,20250805_openhands-Qwen3-Coder-480B-A35B-Instruct,0.696,500,1.0
c9df4349353efa13,20250804_epam-ai-run-claude-4-sonnet,0.768,500,1.0
cc166304209f44f1,20250112_ugaiforge,0.416,500,1.0
cf24f0bdf749e0d5,20241125_marscode-agent-dev,0.5,500,1.0
d39d0a49a9ff3ed7,20240615_appmap-navie_gpt4o,0.262,500,1.0
d5b2628caef19ddf,20241202_amazon-q-developer-agent-20241202-dev,0.55,500,1.0
d61cd336e7100977,20250629_deepswerl_r2eagent_tts,0.588,500,1.0
d6ffe1de7f55b5b3,20241028_solver,0.5,500,1.0
da2febec36330db8,20250405_amazon-q-developer-agent-20250405-dev,0.654,500,1.0
dbb35b79386feeac,20250226_swerl_llama3_70b,0.412,500,1.0
dc52511b38bba244,20251110_frogboss-32b,0.536,500,1.0
df4b2e7eb93b94b5,20241016_epam-ai-run-gpt-4o,0.27,500,1.0
dffd366f05743ca0,20241023_emergent,0.466,500,1.0
e0145114673e39a8,20241022_tools_claude-3-5-haiku,0.406,500,1.0
e1ec6931756f4461,20250524_openhands_claude_4_sonnet,0.704,500,1.0
e3cdc5f8b9224b6c,20240628_autocoderover-v20240620,0.384,500,1.0
e4a34045edafb67e,20250117_wandb_programmer_o1_crosscheck5,0.646,500,1.0
e507de5cadb7dcbf,20250930_zai_glm4-6,0.682,500,1.0
e5a973b42a24d5b8,20250528_patchpilot_Co-PatcheR,0.46,500,1.0
e918593492f1c249,20250203_openhands_4x_scaled,0.608,500,1.0
eb58ac5df5cc99a4,20250522_tools_claude-4-opus,0.732,500,1.0
ebc3578dd0ec2e06,20241002_lingma-agent_lingma-swe-gpt-7b,0.182,500,1.0
eead4f6504efaaa1,20241029_epam-ai-run-claude-3-5-sonnet,0.396,500,1.0
f18f94cfe052f3f5,20250110_learn_by_interact_claude3.5,0.602,500,1.0
f54f41001ecb6bb2,20241029_OpenHands-CodeAct-2.1-sonnet-20241022,0.53,500,1.0
f87fc1c157451550,20251103_SalesforceAIResearch_SAGE_OpenHands,0.738,500,1.0
fc02d018a4bfd6b2,20240820_honeycomb,0.406,500,1.0
fce7a1d830605629,20231010_rag_gpt35,0.004,500,1.0
