bid,mode,keep_rate,seed,actual_keep_rate,naive_bias,naive_rmse,naive_rankcorr,irt_bias,irt_rmse,irt_rankcorr,ipw_bias,ipw_rmse,ipw_rankcorr,dr_bias,dr_rmse,dr_rankcorr
agentdojo,features_and_score,0.5,22,0.4921933085501859,-0.047134993168023914,0.09236347348820056,0.9083760683760682,-0.017247822667871202,0.09000443388761283,0.8331736768868239,-0.06527201495184837,0.15395779795684453,0.7634174200662268,-0.02042645932909946,0.09436745960041557,0.8260572131552018
agentdojo,features_and_score,0.5,23,0.4966542750929368,-0.02804435445712163,0.06323913013704772,0.9288888888888889,0.018966732812779292,0.08280224463710321,0.8292282430213463,-0.05104619917159692,0.16532336909700898,0.7696729235892735,0.016948462947229747,0.08986106298178881,0.8067870826491516
agentdojo,features_and_score,0.5,24,0.5003717472118959,-0.049719880979794726,0.07309129581471752,0.9227350427350427,-0.015665996287550246,0.05102932259807293,0.8992884510125888,-0.0668009205623539,0.19643196813301556,0.705367028009541,-0.0225704472272631,0.07554813848827317,0.8746579091406678
agentdojo,features_and_score,0.5,25,0.49405204460966545,-0.025811695390277438,0.1044055735031769,0.8748473748473748,-0.005885048370276179,0.057670318928054784,0.906951286261631,-0.05405275955910049,0.15072054734900678,0.7050773297176275,-0.007653408638467847,0.05489655101093157,0.9425287356321838
agentdojo,features_and_score,0.5,26,0.4821561338289963,-0.04042219042778015,0.05817078428527061,0.9284615384615384,-0.012144709804228373,0.07056162048511667,0.8474066043500679,-0.08406809838769887,0.15298040156977072,0.7875138092218323,-0.017057103685272065,0.07735558189270346,0.8599972709521684
agentdojo,features_and_score,0.5,27,0.4944237918215613,-0.062115952372550964,0.11046621565443042,0.8687559955449339,-0.014337308970945222,0.09189666054163681,0.8659003831417624,-0.0369669676148754,0.20047630657310442,0.7220473586161107,-0.016754956001031104,0.09324406150691436,0.8894362342638205
agentdojo,features_and_score,0.5,28,0.5026022304832714,-0.06442982344715684,0.12548710124989845,0.8499465829448197,-0.03931208899510758,0.11886931913824596,0.7985769020251778,-0.09042949822733708,0.18323487047313183,0.6358160865831344,-0.042185553332635455,0.1204523476564019,0.8084291187739463
agentdojo,features_and_score,0.5,29,0.5003717472118959,-0.003015912496126615,0.13863237940508022,0.7258119658119657,0.027263916496719633,0.07733669757194603,0.8390804597701149,-0.0239762297244568,0.16953053693283543,0.7154783151715367,0.023352412540591616,0.0748909203876705,0.8620689655172413
agentdojo,features_and_score,0.5,30,0.5066914498141264,-0.025777196994534245,0.05524125783958758,0.9523809523809523,-0.015931652592761174,0.0501733988580108,0.9157088122605364,-0.06226888386868034,0.1489446765929366,0.776135741652983,-0.018568011941594322,0.058460778253345,0.8856048166392994
agentdojo,features_and_score,0.5,31,0.49739776951672865,-0.03671459567088347,0.05555220950636164,0.9712820512820511,0.010043662041425705,0.042590870389256255,0.9463601532567051,-0.054426624235212405,0.16982831871793463,0.775147126459752,0.0069034245079689655,0.05803751545009898,0.9507389162561576
agentdojo,features_and_score,0.5,32,0.5115241635687733,-0.029639834761619566,0.055748219073181844,0.9492307692307692,0.011530904897621699,0.07136768481504986,0.8561653289428335,-0.06657579315326188,0.15031179215993137,0.8269442642037321,0.009119881953753151,0.07023260647583122,0.8868208650175129
agentdojo,features_and_score,0.5,33,0.49814126394052044,-0.0363955420255661,0.06134891158351152,0.9376923076923077,0.011692257331950324,0.07197040600453808,0.8682085752578861,-0.044909412624848835,0.16487691373261792,0.7880614544299143,0.007805384059544364,0.0760217769017738,0.8703982564060775
agentdojo,features_and_score,0.5,34,0.48921933085501856,-0.03711625657699726,0.0662449363241402,0.8949938949938949,0.005450198160750526,0.08941777150065222,0.8160919540229885,-0.07368779622443622,0.12108832212826913,0.8226600985221675,-0.004531471609057621,0.09576212425459382,0.8390804597701149
agentdojo,features_and_score,0.5,35,0.4977695167286245,-0.02370950121145982,0.10854858418597987,0.846153846153846,0.0026006389941487995,0.09584206176909386,0.810729445117862,-0.08266623574995664,0.1396267927538672,0.8260572131552018,-0.002269309955845087,0.10164727957028848,0.8205830102847234
agentdojo,features_and_score,0.5,36,0.5014869888475837,-0.02489220007107808,0.13615793588928898,0.8393162393162392,0.0031089607094015393,0.123487854224713,0.7740522858856562,-0.07468487674559594,0.16343183977789913,0.7100041123010581,-0.004019378043308282,0.1288641128243955,0.7866429524877568
agentdojo,features_and_score,0.5,37,0.5007434944237918,-0.0379574590921402,0.05980409646153364,0.9523076923076922,0.016305738793952123,0.07195861862933971,0.8758724592765559,-0.06570230253223006,0.15523002662366414,0.7688938721470464,0.012504888755507764,0.07920306816535023,0.853975647794642
agentdojo,features_and_score,0.5,38,0.49182156133828997,-0.041573245525360104,0.06540082650985872,0.9353846153846154,0.006542703402893884,0.07190078262583521,0.8665663143967426,-0.06585572545291309,0.15872350776771788,0.7365828048702117,0.0021125919067971058,0.07800834938563284,0.9065279953512353
agentdojo,features_and_score,0.5,39,0.5,-0.05192026602370398,0.08808384253146799,0.8877941981390256,-0.03211235228393759,0.0655380326898259,0.8604269293924467,-0.06792581550449142,0.13759823888641734,0.8106185002736727,-0.03314636980302569,0.06437996355379359,0.9250136836343732
agentdojo,features_and_score,0.5,40,0.4977695167286245,-0.04661440849304199,0.06947299462876039,0.9514529914529914,-0.029351949957864627,0.053162602266987845,0.9272030651340997,-0.08133049089194866,0.16561900616632552,0.7645127104823908,-0.03320473136734747,0.06364275065622423,0.9365079365079365
agentdojo,features_and_score,0.5,41,0.5048327137546469,-0.04581157547923235,0.08567551132036431,0.9049572649572648,0.004699394639049258,0.06936562648342476,0.8757525998905309,-0.07135280439745441,0.15113477798893388,0.7866429524877568,0.0018777050811454835,0.06955201084863336,0.8954570333880678
agentdojo,features_and_score,0.5,42,0.5029739776951673,-0.06807299179059488,0.12523396388671365,0.8621584591365558,-0.03503045120409557,0.11182094992978041,0.8051450465243569,-0.07633395543567682,0.17635332696446143,0.8444689108623542,-0.03710320705546459,0.11264701096954481,0.8013136288998358
agentdojo,features_and_score,0.5,43,0.5011152416356878,-0.024677372322632715,0.08419037322964433,0.8625641025641025,0.014271794153111321,0.10551702217986589,0.7850006916266132,-0.054508176060034566,0.16397528422390584,0.6864650399580007,0.014419631321089338,0.10848893700902934,0.7959490973675702
agentdojo,features_and_score,0.5,44,0.5033457249070632,-0.054530997115832106,0.10865984063073444,0.8365811965811965,0.0013423697756869452,0.09799854825520925,0.7914614121510672,-0.050090383198726586,0.16378347060135723,0.7524645159045881,-0.00015745622429201182,0.10453296040600614,0.789272030651341
agentdojo,features_and_score,0.5,45,0.48921933085501856,-0.03896705269813538,0.05887610449823676,0.9323076923076923,0.009210686066320964,0.07051673751336666,0.8693034158319817,-0.04498232792457955,0.18546215193778334,0.7864185188056685,0.005161895533267129,0.06880459202119073,0.8780621404247473
agentdojo,features_and_score,0.5,46,0.4862453531598513,-0.056531256547680604,0.09227616044673174,0.8785103785103784,-0.02244302417550768,0.05429952143450531,0.9310344827586207,-0.06220059425156186,0.1655291366225189,0.7012453877082926,-0.024191106882728956,0.060023895306525396,0.9299397920087575
agentdojo,features_and_score,0.5,47,0.49814126394052044,-0.051520943365715166,0.09416768920331399,0.9078144078144077,-0.021459515605654036,0.05624269837233046,0.8877941981390256,-0.072622207292512,0.16594054058070087,0.7264267209124936,-0.025612924664796217,0.057133575134171076,0.9047619047619048
agentdojo,features_and_score,0.5,48,0.5,-0.028102198132762202,0.11815106301549574,0.7912087912087912,0.016334344765969684,0.10013575786126096,0.7728516694033934,-0.06356757966244497,0.13916847485609093,0.7810618500273673,0.014986737622272097,0.10603030123824583,0.7646414887794198
agentdojo,features_and_score,0.5,49,0.512267657992565,-0.0494874337544808,0.07354025291720132,0.9603418803418803,-0.020763579489929334,0.04860759951914162,0.9469074986316366,-0.06969958018331852,0.15527359938711358,0.7831326475571768,-0.024204424391316887,0.052715850384933836,0.9627805145046523
agentdojo,features_and_score,0.5,50,0.504460966542751,-0.05446553631470753,0.08345353031946731,0.8926495726495726,-0.017673995345830917,0.07983676374637709,0.8062397372742199,-0.06821216994945418,0.16438648491672092,0.7718626047374649,-0.021697405149812523,0.08547382415303777,0.8051450465243569
agentdojo,features_and_score,0.5,51,0.4929368029739777,-0.05685332044959068,0.12105024968964519,0.782703886152162,-0.024628319910594394,0.09102060510861622,0.8418171866447729,-0.04649792213341183,0.1505863845126941,0.7203065134099617,-0.02451106706494979,0.09428233085308708,0.8149972632731254
agentdojo,features_and_score,0.5,52,0.4955390334572491,-0.030016701221466064,0.055456259048763494,0.953076923076923,0.027716484452996935,0.07393924291559628,0.872040517267221,-0.047166405932094486,0.15069166179452564,0.8121578435855197,0.024212379039245342,0.07167904827093065,0.911454777934666
agentdojo,features_and_score,0.5,53,0.5029739776951673,-0.045158195380981155,0.07314277872380034,0.9411965811965811,-0.019191005134156773,0.05241102944497788,0.916256157635468,-0.08790023673635838,0.1524238491067697,0.8537788793997473,-0.022496129799856712,0.05214831077186622,0.9381499726327313
agentdojo,features_and_score,0.5,54,0.5115241635687733,-0.04227350537593548,0.07645142189575203,0.9288888888888889,-0.023819653184286187,0.059069835931346945,0.9178981937602627,-0.07720118782211473,0.1697780952650296,0.7869661640137504,-0.026329685990960083,0.0659389346596528,0.9392446633825944
agentdojo,features_and_score,0.5,55,0.4929368029739777,-0.025337256491184235,0.12224538805315927,0.8107448107448108,0.014604176261595317,0.11327784176940577,0.7575259989053093,-0.05486364068672351,0.1636387260082254,0.7613574165298304,0.013270397174193,0.114615469098217,0.7531472359058566
agentdojo,features_and_score,0.5,56,0.5141263940520446,-0.026445838036360563,0.15658444483153877,0.7936507936507936,0.0012508750494037355,0.14521288941153315,0.7290640394088669,-0.04533209791489862,0.16761859102635882,0.6196797649381633,-0.003823150327594766,0.15547111278746564,0.739463601532567
agentdojo,features_and_score,0.5,57,0.5048327137546469,-0.03966198146343231,0.0643513725532219,0.9446153846153846,0.012554756232670375,0.07442507207753325,0.8430272420536851,-0.05005970794409461,0.172812139994918,0.8263966189956501,0.011841524688918071,0.0807230164266336,0.8512385463594028
agentdojo,features_and_score,0.5,58,0.4955390334572491,-0.04948934197425842,0.06703955261985835,0.9461538461538461,-0.004949595246996198,0.07004678264957263,0.879156980998843,-0.07947929955561063,0.16321941157329603,0.7376780952863756,-0.006933876082385719,0.07148618394311711,0.8813466621470344
agentdojo,features_and_score,0.5,59,0.4977695167286245,-0.040916431981783644,0.06273088560201222,0.9576068376068375,-0.01614180127424853,0.04631037933895391,0.9332238642583469,-0.07556261255171824,0.15529770865626877,0.7705368077712921,-0.021785798335709535,0.05171991906407756,0.9304871373836892
agentdojo,features_and_score,0.5,60,0.49144981412639405,-0.06004760586298429,0.10682473982465725,0.8769230769230769,-0.02508323852505003,0.09916144422400515,0.8297755883962781,-0.07475094185977574,0.18363158550967779,0.6949617690559842,-0.02896174857112867,0.10388716045928874,0.8018609742747673
agentdojo,features_and_score,0.5,61,0.4988847583643123,-0.047233653664588926,0.06715397615547809,0.9315384615384614,-0.018778528485979353,0.07438780480593582,0.8802518215729387,-0.09464144295139301,0.1854571630477277,0.7776561954763573,-0.025297573138100778,0.08133037241124436,0.9021486330548526
agentdojo,features_and_score,0.5,62,0.49591078066914496,-0.04833999138187479,0.09417131679098001,0.8931623931623932,-0.024159346973257407,0.07558670613446565,0.896551724137931,-0.06584557450290933,0.16751080154392614,0.7685780830151779,-0.03135517176498913,0.08475879461885504,0.912424740010947
agentdojo,features_and_score,0.5,63,0.48698884758364314,-0.04684946342156483,0.06453223023830247,0.9439316239316239,-0.0032651243465287344,0.07008325225798222,0.8682085752578861,-0.07653531308450671,0.16725524778730513,0.6744217936429481,-0.008131825457051026,0.07731958084045801,0.8408375609054937
agentdojo,features_and_score,0.5,64,0.4977695167286245,-0.04380754610666862,0.06588199220815792,0.9521367521367521,-0.031553300629769056,0.05555451439124913,0.9272030651340997,-0.07958881352045873,0.16475970546424581,0.7825850023490948,-0.034982982255626065,0.06045937647728091,0.926655719759168
agentdojo,features_and_score,0.5,65,0.5096654275092937,-0.03475455522537232,0.05623204918613155,0.9261538461538461,0.0004621227937085288,0.06948788204142776,0.8665663143967426,-0.07478652707691753,0.16322304892189698,0.7562980323611616,-0.0032785673487548983,0.07505529094922471,0.8528808072205464
agentdojo,features_and_score,0.5,66,0.49591078066914496,-0.04102588387636038,0.06644115079328454,0.939145299145299,-0.015037205070257187,0.05117947151503182,0.9326765188834154,-0.08556125323642452,0.15671975627199813,0.7672509365228004,-0.02327927357397534,0.07723139775025016,0.9113300492610837
agentdojo,features_and_score,0.5,67,0.5,-0.04722880959510803,0.07414092065121361,0.9230769230769231,-0.005260215806109565,0.07305238536475021,0.8665663143967426,-0.07142050685376415,0.1562402871157409,0.790799680470324,-0.00501537192634159,0.07586541390691955,0.882988923008178
agentdojo,features_and_score,0.5,68,0.49516728624535317,-0.037604554295539855,0.051845781821250325,0.96,0.003080768244607108,0.06497893489137951,0.8868208650175129,-0.07769950379489421,0.16740575153647286,0.7738226790197837,-0.00010478848735629768,0.07142805881813172,0.8901053867398
agentdojo,features_and_score,0.5,69,0.5029739776951673,-0.010072344197676731,0.13389828314197783,0.8297435897435896,0.003933546266385487,0.12717172429779855,0.786095532200709,-0.07705540353485865,0.13774725229099175,0.7871903727748047,-0.0017601973070092783,0.13335061527063258,0.7882852133489003
agentdojo,features_and_score,0.5,70,0.49591078066914496,-0.03321633405155606,0.12831538565049927,0.7435897435897436,-0.03791750355490616,0.09346014670598937,0.8243021346469621,-0.07923113803545531,0.1716879905131117,0.7625564598576515,-0.04146084093362555,0.09917682841666114,0.8440065681444991
agentdojo,features_and_score,0.5,71,0.4899628252788104,-0.057656663987371654,0.10107201609006647,0.8956043956043956,-0.012056939836059297,0.0745077440984966,0.8883415435139572,-0.06745107270929436,0.16318166993699643,0.8008758799510008,-0.016256931823758723,0.07659281657218621,0.9118773946360154
agentdojo,features_and_score,0.5,72,0.49591078066914496,-0.030699530133494624,0.13824892994337587,0.8492063492063492,-0.030458901410124133,0.12213801174468487,0.8538587848932675,-0.08136022054563423,0.14849209533486663,0.7740522858856562,-0.036154589640566885,0.126962063259117,0.88232074438971
agentdojo,features_and_score,0.5,73,0.49256505576208176,-0.05422263454507898,0.09257416786388406,0.8803418803418803,-0.023502748725669726,0.057777321800992106,0.9178981937602627,-0.06996762783495071,0.1584215925116111,0.8030655610991922,-0.027128116649100226,0.07176536804983,0.9064039408866994
agentdojo,features_and_score,0.5,74,0.49739776951672865,-0.043284401297569275,0.06283576751623401,0.9685470085470086,-0.007463797926902771,0.0443075624232529,0.9458128078817735,-0.07282642008655922,0.15590389959897719,0.8159913600420933,-0.008169183222352813,0.044190230278175854,0.9414340448823207
agentdojo,features_and_score,0.5,75,0.5026022304832714,-0.038542750477790835,0.06358217436579937,0.9346153846153846,-0.0006986611655780248,0.07228246892033173,0.8501437057853071,-0.07188758579832266,0.1956319026538642,0.734392224037884,-0.004348482996833612,0.08017885991329081,0.8320788363127282
agentdojo,features_and_score,0.5,76,0.49144981412639405,-0.06084273258845011,0.1081615722913222,0.8923828527111022,-0.020631197839975357,0.08075971353796921,0.8691844553913519,-0.05674514254486361,0.18069029017473445,0.7464404186156867,-0.025100970412216546,0.08778543166279798,0.886152162014231
agentdojo,features_and_score,0.5,77,0.5104089219330855,-0.05276726931333542,0.09463203439217596,0.9251402851108621,-0.02766840306243726,0.07861905731731071,0.8872468527640941,-0.07932801146076685,0.1570893826803226,0.7242370397643023,-0.02975072070703275,0.08095269315252261,0.8970990695128626
agentdojo,features_and_score,0.5,78,0.5055762081784386,-0.020575518218370583,0.07283658935955967,0.8646153846153846,-0.00017997303179332187,0.04824902984616855,0.9206349206349206,-0.055670814813651846,0.18923179874289267,0.7253318803383979,-0.008004000295019572,0.06012129989516158,0.9277504105090312
agentdojo,features_and_score,0.5,79,0.4921933085501859,-0.04625099496199535,0.0704408552195322,0.9569230769230769,-0.01772177591919899,0.050777770557545523,0.9304871373836892,-0.0860767780693547,0.16724877831240437,0.7595839036096533,-0.021638233858013937,0.06817328644960417,0.9118773946360154
agentdojo,features_and_score,0.5,80,0.5111524163568774,-0.04058246791362762,0.055664529731556556,0.9584615384615384,-0.0043381681399686,0.06844946946106982,0.8884631258786564,-0.054063266736172344,0.15099656243589302,0.8006572942157989,-0.008049253628513445,0.0753363993586003,0.879156980998843
agentdojo,features_and_score,0.5,81,0.49405204460966545,-0.020766291480797987,0.08715549169628245,0.9186324786324785,-0.027493242706571306,0.07741409226020778,0.8773946360153256,-0.08790654947031605,0.14548641623181194,0.8172984885624361,-0.035547414320239445,0.08528910113078945,0.8828680897646416
agentdojo,features_and_score,0.5,82,0.49479553903345724,-0.04269755746309574,0.06769134736346775,0.9425641025641024,-0.017715019839150564,0.048170492048351575,0.9239189928845101,-0.08843299205433115,0.16230258718711366,0.7749179694359476,-0.01946281367152754,0.050952345833461685,0.939792008757526
agentdojo,features_and_score,0.5,83,0.5011152416356878,-0.0367343477331675,0.07443365208993691,0.8502564102564102,-0.008409860410860606,0.08648234379874228,0.8211304305717712,-0.07609138211746155,0.15760582752425562,0.7280689817736372,-0.012005280134522813,0.09248447450842225,0.789927474210044
agentdojo,features_and_score,0.5,84,0.5018587360594795,-0.052338023025255934,0.0788465019099871,0.894017094017094,0.00010919624141284398,0.06465785482486591,0.8850574712643678,-0.0819588698935121,0.15817795150835476,0.782263590191374,-0.005734615854038361,0.06996977168405054,0.9107827038861521
agentdojo,features_and_score,0.5,85,0.5014869888475837,-0.039830802724911615,0.06354511320952778,0.9152136752136751,-0.006563566625118256,0.04758292343533304,0.9140667761357416,-0.06170926211333897,0.1644502232261087,0.7050773297176275,-0.009233508930672154,0.0446232692449899,0.9408866995073891
agentdojo,features_and_score,0.5,86,0.49851301115241636,-0.04696188922281618,0.09184215394581594,0.865079365079365,-0.031473281128065925,0.08703858090852334,0.8117131910235358,-0.08655898235510463,0.14467151361673286,0.8122605363984675,-0.03816893358198303,0.09325479886826094,0.8440065681444991
agentdojo,features_and_score,0.5,87,0.5100371747211896,-0.04586804772798832,0.0805804330214111,0.8919658119658118,-0.0076119064220360345,0.07986727349657842,0.8260572131552018,-0.07128052911626034,0.16153314489652512,0.7707677641633692,-0.013287888294887359,0.0865668951295335,0.8266046334422497
agentdojo,features_and_score,0.5,88,0.49070631970260226,-0.040441808792260975,0.0966127223850732,0.9015384615384615,-0.017526757504258837,0.09667409864337885,0.8205830102847234,-0.07976400124629365,0.1546485037680381,0.7102958348822784,-0.017768653466163242,0.10196090934544223,0.8304365754515847
agentdojo,features_and_score,0.5,89,0.5059479553903345,-0.02047607781631606,0.11300579323666962,0.9014778325123153,0.002632039466074535,0.08150851198835626,0.883415435139573,-0.059387562978743355,0.12634162759202655,0.7985769020251778,0.00011822632544681041,0.08436797547459898,0.8899835796387521
agentdojo,features_and_score,0.5,90,0.49739776951672865,-0.05201067603551424,0.11248078207997929,0.8646153846153846,-0.01361333073249885,0.10100057978668833,0.8144499178981938,-0.07249163392899467,0.15780193869127818,0.7360351596621297,-0.014750441475382847,0.1042328340313778,0.8067870826491516
agentdojo,features_and_score,0.5,91,0.49814126394052044,-0.043799982621119574,0.06553185419603817,0.9302564102564103,0.003918780812195369,0.07321520549577203,0.8528808072205464,-0.07226961637982794,0.1603721336820282,0.7351854455052592,0.0021347622055011145,0.07371631178200781,0.8868208650175129
agentdojo,features_and_score,0.5,92,0.5059479553903345,-0.04168452322483063,0.07001991372955105,0.9145299145299144,-0.02920506468841008,0.05396071546277011,0.9233716475095786,-0.06934401321805066,0.15863740115352482,0.7124864157146062,-0.03041454065444068,0.05433429260566966,0.9299397920087575
agentdojo,features_and_score,0.5,93,0.504460966542751,-0.05209699162730464,0.10360665024117445,0.86996336996337,-0.028801386377641132,0.09935711713985809,0.7887246852764094,-0.06684968263338041,0.13753920785571563,0.7625564598576515,-0.030726694601808317,0.10203976471681807,0.8089764641488779
agentdojo,features_and_score,0.5,94,0.5059479553903345,-0.020752406464173243,0.06734847218048445,0.8550427350427351,0.009493523410388402,0.0684162778096202,0.8632817926744554,-0.05437342522683413,0.1239702358545313,0.839742720331398,0.006049717429713981,0.06762199709198381,0.9087176764994269
agentdojo,features_and_score,0.5,95,0.5003717472118959,-0.044899449325524844,0.0693721664637668,0.95008547008547,-0.030584256563867842,0.055414774579292246,0.9211822660098522,-0.07862207707926791,0.1576217120832479,0.8138007792097655,-0.031024034773927678,0.06330782724963123,0.9085933223864259
agentdojo,features_and_score,0.5,96,0.5022304832713754,-0.049250599962693674,0.09886052042770418,0.877899877899878,-0.012136368613157953,0.10131081135966456,0.7805145046524357,-0.06077863663252335,0.134987605566151,0.8172984885624361,-0.015589790321846647,0.10247110845320577,0.799671592775041
agentdojo,features_and_score,0.5,97,0.5100371747211896,-0.009388240484090952,0.1324905779020474,0.8577777777777776,0.018569787165948322,0.12072632136779939,0.8090871842567186,-0.05475586117795601,0.16374299415658541,0.753797735264886,0.016415730044487434,0.1233118129178491,0.8101820248308141
agentdojo,features_and_score,0.5,98,0.5070631970260223,-0.04655008709856442,0.11852635034851772,0.8446695029148286,-0.02748381718993187,0.08003954279527714,0.8943623426382047,-0.07549146216553475,0.1473835911532821,0.796496517654618,-0.032013885768906285,0.09693893830504409,0.8998357963875205
