item_id,item_difficulty,item_discrimination,n_models_observed,content_length
004297cfca0051e9,0.75,0.8851464372887735,4,61
0044a74bf86169df,0.625,0.17718061622588235,4,68
0046599b95d7e899,0.8125,0.8025259776101228,4,1554
00468b14b3be20ec,0.25,-0.9179893332703364,4,196
0047618dd44d6930,0.5,0.021633535684860768,4,516
00478a5006433c95,0.75,0.610048867959339,4,861
00482c0ed4953cfc,0.8125,0.5546161210807726,4,62
004873a3273fa6af,0.75,,4,1217
0048aaca34685e6e,0.75,0.43843127191376985,4,640
0048ec44e156ecb6,0.6875,0.05901664473561818,4,486
004d8ca365d84069,0.75,-0.952207801721919,4,4000
0050b14eca827084,0.4375,0.9263940981813648,4,656
00516ee0a098742c,0.625,0.9838443261822079,4,35
0051be0ebbbca623,0.6875,-0.7783079976602558,4,35
0051d4aac487c1cf,0.75,0.9520985139011924,4,735
005272209285d986,0.4375,0.6044291103151281,4,1555
0052a6f2b9db9e1b,0.5,0.9329016090893382,4,304
00530471102c354d,0.6875,0.9298634883948175,4,201
005384ded83372e9,0.375,0.9665056658546148,4,211
0053e803c8adbd55,0.5,0.9101983962724125,4,1188
005445611baff306,0.3125,-0.02803347084152224,4,2604
00557073538c8f8c,0.875,0.14382614840228716,4,129
00558f366bbd24f5,0.75,0.8753841030383256,4,145
00559c155afaa65c,0.5625,0.9903464846096866,4,86
0055bb57247aeb94,0.375,0.8751762679705627,4,776
005959cb3bb1c6f9,0.6875,0.7316454342293366,4,44
005a0f41fa1dcf35,0.625,0.8324290995907846,4,619
005a2129c8deb573,0.375,0.8936468974377859,4,459
005b88ecba8fcd5c,0.875,0.6854137239851883,4,248
005cae3ecc4bcff4,0.5,0.7425134339330257,4,657
005cc438f164ce02,0.3125,0.5802917895342101,4,420
005dd0b3645b0012,0.75,,4,1586
005e93ea96b5cc2c,0.375,0.634518202018855,4,1950
005f33e74610f1b8,0.6875,-0.15413020902185148,4,143
005fe06aac9dfd30,0.8125,0.27010253433136766,4,224
0061c607aa4e4d09,0.375,0.8874339595235792,4,475
0063344044a1d04a,0.8125,-0.5810243103788363,4,106
00648719e56e567d,0.625,0.46601656202011843,4,488
0065a581c5b28606,0.0,,4,146
006786d17c46e762,0.625,0.47980358116721816,4,375
00690e799237bc9f,0.4375,0.32532114117698463,4,32
006bbbb53b35eab5,0.875,0.6259225209873421,4,215
006c6d084f18405c,0.5625,0.7533180071956722,4,39
006d8baa96946243,0.625,0.6477395908449501,4,4000
006e9f2e54e15284,0.6875,0.35358356105008015,4,70
006fba6f1653e2bf,0.5625,0.950295930389869,4,388
00704b41199ef28f,0.5625,0.5604847612764059,4,250
00707943b923b27b,0.4375,-0.776496161374633,4,760
00712ce1a92f7f25,0.5625,0.28694359434524197,4,221
00713992153f7041,0.5,0.8911141528127918,4,186
007636681586ffb0,0.5,0.3076691008411316,4,117
007703ecd626da15,0.6875,0.9707542313574791,4,98
0077292e400938c2,0.5625,0.27671730569484454,4,930
00787762503320dd,0.125,-0.31000821527610745,4,435
007b012c6e609b5f,0.6875,0.7681792785087127,4,446
0080827a8ec31683,0.8125,0.73849890502296,4,384
00810cd4a4fa2be8,0.5625,0.0596929018569899,4,288
00815c62bb834ec4,0.75,,4,612
0083ef8fe0dd671c,0.875,0.9829080894986509,4,409
0084258ad6474015,0.375,0.6702066213879391,4,682
0084e86f1c0e999e,0.9375,0.9775523178171647,4,103
0085800c5da46e49,0.6875,0.9819115841996306,4,169
00865c6cea80ee6c,0.1875,-0.7240150776804758,4,882
00867c4f3ad8a0f2,0.875,-0.38879169760716703,4,286
00869dc2b6f00232,0.625,0.5122755972602289,4,40
0086fe142f49af90,0.625,0.9723652253857311,4,498
0088af4287d3a507,0.3125,0.661135301641812,4,279
0088ef85165c3984,0.5,0.9570706405806967,4,55
0089237dc1664398,0.6875,0.7026511100432158,4,28
008b502d1b36495c,0.5,0.52701971843705,4,58
008ba8f66360fbd0,0.6875,0.6735019125486426,4,446
008e2995742202b9,0.5625,0.9183615362788271,4,3180
008ed19bd60702f0,0.75,-0.2544160821356167,4,591
0090a569fa9d30a7,0.0,,4,3700
0091b5e2d8070bfb,0.125,0.34973612326078396,4,205
00928db84e96094c,0.5625,0.3983786729578037,4,513
0096140b5894efae,0.8125,0.07869985753484769,4,560
009649661d2b630b,0.25,0.6926732553106921,4,266
00974cdf33f06703,0.4375,0.8069991441280183,4,181
0099999bdfc9d93b,0.25,0.5130704925641705,4,454
00999d48a980817c,0.1875,0.6928608569087483,4,1502
009a6a3f6135d9c4,0.625,0.3487112238733444,4,28
009aa34806d2c9a2,0.9375,-0.6586971814315948,4,85
009c68258716b4c3,0.4375,0.6243731707152744,4,2475
009d70c21b037ed7,0.5625,0.3633106602874977,4,613
009d844ed773c96d,0.5,0.9348032451943147,4,118
009da17e38cf77fa,0.5625,-0.611872281447878,4,98
009dac41366fe7e8,0.8125,0.6899470169138571,4,79
009e74a9acae2213,0.5625,0.6693954822462365,4,41
009f238939b1981c,0.3125,0.930572818802523,4,336
009fdb4cc577437a,0.6875,0.7017582275460428,4,120
00a111d13ffe880d,0.5625,-0.986251899866137,4,377
00a1bb864088b672,0.625,0.8377193044990182,4,429
00a2173b3efd638b,0.6875,0.8025331971406257,4,571
00a2600aa01a7c80,0.5625,-0.5968544978964936,4,1495
00a43f65547adf62,0.875,0.7544145050541516,4,41
00a50c6e6f2d620e,0.6875,0.7676168980381606,4,1452
00a571f2322b055b,0.5,0.8234006361478278,4,53
00a6bb29604c4c9c,0.75,0.9054211375537357,4,221
00a752a25c821044,0.75,0.1850753236607115,4,128
00a788de9756714d,0.5625,0.018640433341368234,4,132
00a9283ffec67c4e,0.25,0.7950737912431904,4,237
00a9cec01c5d7cbc,0.6875,0.8885501726754805,4,869
00a9d5d9fba0897b,0.8125,0.9750883748612805,4,47
00ab705dba918ca6,0.75,0.8018819756888105,4,68
00abd45463ce23da,0.3125,0.3641700167796997,4,609
00ac6248ed604945,0.8125,0.9358315901734634,4,130
00aca4cf3551131d,0.5625,0.6905430980623098,4,325
00ae0f5707037f32,0.75,0.3395783642311661,4,451
00b00ca74a93762a,0.875,-0.1732611756018845,4,513
00b1524a2892383c,0.8125,0.9864907999332726,4,55
00b191f04b09e6d2,0.75,-0.19236710864681408,4,581
00b2ba2731faff90,0.625,0.5004005941423866,4,102
00b2bb9a87379490,0.625,0.14382614840228716,4,74
00b363dff8392d14,0.625,0.9844631816712175,4,41
00b3e63e0f13913b,0.625,-0.47595878353898735,4,64
00b440bcc36fd69f,0.875,0.8108098569975514,4,409
00b4755d1b147d3a,0.4375,0.9785558218384631,4,163
00b4e79186316ad0,0.375,0.9632536011077791,4,79
00b51c09af34843d,0.5625,-0.1494665047144556,4,298
00b5a7264a08d13a,0.6875,0.43487525942373173,4,47
00b7ac688118645c,0.4375,0.5187775835934321,4,29
00ba6564510c163a,0.375,0.1602719116459889,4,820
00bc3851391b2597,0.375,-0.9857858318147137,4,1228
00bc6425c322a2a4,0.6875,0.4673986852739692,4,53
00bcc4e01f3c2364,0.75,0.8410693477144391,4,101
00be1e53d7f57a62,0.8125,-0.24725567569950083,4,888
00c08204b11a9a3e,0.375,0.9815267486425785,4,1738
00c16a1c8b484931,0.75,-0.5286051979963284,4,2194
00c214727f864a74,0.75,-0.21709641050110015,4,1717
00c26f829e1a50d6,0.625,0.9377098791188588,4,132
00c5284e09b3aa43,0.4375,0.4437799545271885,4,74
00c5eeb036608248,0.375,0.9897033485078931,4,42
00c6e94816fae615,0.5625,0.55193388034569,4,2334
00c804f306139981,0.3125,0.21302582720172714,4,70
00c81f9d295e857e,0.25,-0.34133423280078456,4,398
00c8cc9e59c3de20,0.375,0.613978989838018,4,689
00c9e3ccb332016f,1.0,,4,1357
00ca9cb82d489631,0.5,0.6585775400743697,4,46
00cb3f5e3941aad9,0.5625,-0.19834577677110238,4,1620
00cdc17b1dac396a,0.625,0.8943277334202031,4,88
00cdcca6d792f55a,0.375,0.10345012214681795,4,807
00ceb60d035f9bea,0.6875,-0.003731477288560433,4,50
00cf81414c7689ce,0.8125,-0.2756798331707056,4,829
00d191a48ccb082b,0.75,-0.49213749395370743,4,515
00d1ed120d00e743,0.625,0.9815267486425785,4,142
00d29b3f70ae84a7,0.5625,0.36961298711432367,4,58
00d6c4a932ee45bf,0.6875,0.3574446422886525,4,53
00d9d7a4caea4ad6,0.375,0.2506992757382213,4,71
00da47e0ff90110a,0.6875,0.9058082185661352,4,282
00da76dce59b4429,0.8125,0.41760974405891593,4,125
00dbf7cc4718caac,0.6875,0.9778266056663133,4,29
00dca9293e3534b4,0.375,-0.37562246842725505,4,1906
00de3303fe4d247e,0.8125,0.7470920505874042,4,40
00df640c04eea819,0.625,0.11688870602027776,4,190
00e39b0e2acbbfb5,0.625,-0.12571206003722923,4,1436
00e5548c52f4ca15,0.8125,0.8876283660800628,4,197
00e55b042465cef4,0.5625,-0.7508076007612721,4,1319
00e5dad8bee1eaff,0.4375,0.6550227011824732,4,66
00e832e4a8fc67a9,0.625,0.8959386300159442,4,388
00e8773e95557a85,0.625,0.74062402330803,4,797
00e88206d26fe5c6,0.6875,-0.1625527710342946,4,202
00e997ff965b2089,0.8125,0.6039584471482154,4,91
00eca9eac3bfd7e1,0.6875,0.9965943893108951,4,369
00ef8636c4fb9fd7,0.375,0.8087857023240258,4,332
00f082e9ec73c639,0.4375,0.8510738894110921,4,349
00f14648e4b429e2,0.75,-0.4090985149436864,4,105
00f1d56ad9cc9837,0.75,-0.4485976419431219,4,37
00f383c094f8c363,0.4375,0.8849656839497189,4,305
00f4223c32146a59,0.75,0.6351513074387013,4,415
00f4d03de1040cb1,0.4375,0.8035998885128977,4,279
00f57c5687ae0344,0.6875,0.41733662059016435,4,4000
00f5999a1b8b6d72,0.625,0.0819919195323303,4,1680
00f5e20a24f15bfd,0.5625,0.927013585177487,4,61
00f69d711e39f632,0.5,0.23520763480858903,4,3172
00f8ab43dbaabe9a,0.6875,0.9908654067043069,4,84
00fb4ccd8cdfe2cc,0.8125,-0.23257614874087093,4,363
00fbbf8b2b533f23,0.5625,0.8775187877798794,4,130
00fcc1ee5b4a09d6,0.625,0.0668021158948482,4,511
00fd43122dc7383f,0.375,-0.227437817642863,4,1097
00fd7ec08625003f,0.8125,0.9459201238732523,4,1580
00fdbe54003c947b,0.5,-0.8474047546603577,4,328
0100b01ca7c87825,0.5,0.9723615886952425,4,143
0101cc5fe8c52b4a,0.4375,0.31458592070624086,4,849
0103ac43ba442a2b,0.6875,0.5222162108198021,4,553
01062b8cf65d9215,0.75,-0.0023839671287522865,4,122
010672aca4844082,0.8125,0.6495562274643926,4,86
0107a226c79fedb4,0.625,0.9630002590727761,4,157
0108c6101a428410,0.375,0.6761345146065182,4,857
010955f0b3c5d4b5,0.5,,4,2233
010967fb0237cdcd,0.8125,0.4387052406687587,4,157
01099d2998ab3ee2,0.125,0.7057286534546823,4,956
010aa5b019261242,0.9375,0.8197890356601679,4,483
011006facea37cef,0.875,-0.8100953185052564,4,89
01115b9aa47b663d,0.875,0.917719291752341,4,314
0111ad9ca20d3c76,0.75,0.8341241937172565,4,106
01121895469b870f,0.75,,4,399
0112b9a8b9d65874,0.9375,0.6462513787598374,4,98
011322c036a6e6f8,0.5625,-0.2365881059458224,4,82
0113cf3b2e31089a,0.6875,0.1405256431219633,4,133
0113d61a18e48458,0.1875,0.9898971369399394,4,347
0116b4eaa3f958cb,0.5625,0.800523992279571,4,979
011764257433b57d,0.125,-0.022530390822628865,4,1430
01183c0d3f8a1cfa,0.6875,0.8481310809918023,4,86
0118e3fa9a46d734,0.375,0.15077588144480353,4,359
01192b98f36a4da0,0.5,0.9215940954831099,4,63
011a94df7a082296,0.8125,0.747083796623992,4,129
011b65e727a5055f,0.625,0.03986109644216493,4,72
011cc82e46d7df0f,0.8125,0.15873140942145206,4,277
011e78a5426883a7,0.625,0.7064006897379411,4,2617
011ee837cb307c96,0.625,-0.1400385889636109,4,39
011f54ab0ecc9ad4,0.625,-0.5930925661216715,4,75
012046d09fa32833,0.75,0.45669565917054783,4,595
012054fe1e64f296,0.5625,0.2161061781991511,4,1533
012074fb37daa69d,0.5625,0.7983040233259396,4,146
0120aea2adcefe5d,0.5625,0.3353991878720147,4,2826
012113d8826c5d32,0.8125,0.9255148447350238,4,143
012247fcf5139692,0.5,0.9203962223678555,4,449
0122a003e284552e,0.5625,-0.3498739571444662,4,74
012658f25b3f8856,0.8125,-0.3709829705910183,4,75
012ad89c84088ec6,0.5625,-0.545167093821545,4,207
012b79595e206c0f,0.4375,-0.113656735573851,4,790
012ce257aae7a816,0.6875,-0.26350772062833766,4,688
012d386053ae537d,0.6875,0.43659452242547137,4,34
012ec1274360024d,0.9375,0.1465522626148296,4,687
01309c78eb95adeb,0.5,0.8511496528861261,4,42
01310ebde96d163d,0.6875,0.9684400985486482,4,2535
01341030b81fc841,0.5625,0.7777284491825175,4,444
0136db735fab271d,0.9375,0.4639383557774228,4,112
013816a46a3a7453,0.8125,-0.17748253144303522,4,71
0139101aa0914151,0.3125,0.988240195772596,4,62
0139fc2c83c0e6f2,0.1875,0.6499902260389612,4,1375
013ad85c530858b1,0.6875,-0.3278602219038732,4,1709
013c0ddf544def4a,0.875,0.5188386206484306,4,60
013c4fd384f55a55,0.875,-0.5428330408463797,4,900
013c8e6bc30228fc,0.5625,-0.5038773749646845,4,467
013c90bf7752ab96,0.8125,0.12397536314392048,4,115
013fa18c29fc4285,0.625,0.15071406073577168,4,755
01403b04616a1f07,0.375,0.5873397679831027,4,37
0140cad2895f64b0,0.875,-0.12373853367065848,4,627
0141ae1887d3a4ba,0.875,0.6648300412511737,4,448
01432922c8f01897,0.6875,-0.31898865424308975,4,482
0143c7e815503803,0.5,0.820163316048966,4,261
01441ac5a2d31bea,0.8125,-0.9155883060152241,4,80
0147d6469727712e,0.6875,0.003137108184758242,4,347
014995a5d8439fc5,0.5625,0.4033916738884666,4,40
014c739b6410ae7b,0.4375,0.6490696646782014,4,57
014c8af3be0cc2f2,0.375,0.420284330036497,4,361
014d0a286dd7f67f,0.5,0.6416044760578206,4,766
014d442d5143fa29,0.625,0.9681424861759407,4,161
014e8e2821e3a9d5,0.875,0.5948330263984842,4,45
014fa6aa7ba037a9,0.75,0.9577551705426904,4,45
015049e5c4480098,0.5625,0.9076765374936179,4,205
0151bb9a484d18d2,0.625,0.7025422647392736,4,64
0154c54ef7760f4d,0.5625,0.01921403533581196,4,1529
0155216eac7d2e05,0.8125,0.9048565095346615,4,63
0155e5c9e97cfc21,0.625,0.3790946115534634,4,580
0156e15ab1a743a0,0.625,0.8923779045092107,4,105
015805f0ae0841cd,0.875,0.7620688356248143,4,1672
015897f212f9adb4,0.5625,-0.44884594643723846,4,44
015c939a36454169,0.625,0.36463160566089586,4,125
015e9a86c41f86a1,0.5625,0.9559254757478578,4,1035
015eed0ca00e6a56,0.5,0.6642028961679449,4,47
0162e7ae523b753d,0.4375,0.6341916554973802,4,229
01638e4b3771e762,0.5,0.1809372014574594,4,714
0164071658afb90c,0.75,-0.4990627689776256,4,471
01686a1db8f70317,0.375,-0.7309018472888019,4,906
01687e6ff7e554f1,0.5625,0.7657030107689274,4,270
0168b97342f877b4,0.1875,-0.30046073029217896,4,184
01697dcdd1732386,0.75,0.416039123677869,4,75
016d7a9b8d9c3367,0.5,0.9265595800573673,4,27
016eb65fcd2e8d31,0.875,0.43508591257857226,4,395
016f563644f1eab6,0.625,0.25974765107861536,4,61
016f6c6ca8e319ba,0.75,,4,1938
0170a60f324f34b7,0.625,0.8489289424727013,4,67
0170b8b59ed910e5,0.5,0.9458866924221795,4,770
01731993b93aaa58,0.375,-0.9219067510756453,4,282
0173baa7ab64a4e2,0.5625,0.7443098657358973,4,340
01745c1d6522a7fa,0.8125,0.18320243154892102,4,100
0175e3fcdd49d817,0.8125,0.3932432749649119,4,81
017863823ac91f45,0.25,0.49031679339762896,4,217
0179d4905433cb8f,0.8125,0.7785579788742193,4,74
017a1a2f19a7654d,0.8125,0.6585490340973057,4,111
017a34da5ca7776a,0.8125,-0.6356534981195794,4,1362
017d58b44bde4c7c,0.6875,-0.5341999562051681,4,66
017e56231c318aec,0.5625,0.9890270518545468,4,438
017e73ae70a2a350,0.375,0.9774649806420193,4,158
017ebbbedf94fcb6,0.875,0.1224277844622269,4,708
018036905d33b622,0.75,-0.879331341140489,4,143
01803c55bf84d411,0.625,0.9862061625707016,4,67
0180a691e15da5f3,0.3125,0.04091969277941578,4,1230
018306745efbbfc0,0.625,-0.6552070401228067,4,56
0183e7032f013871,0.25,,4,52
0186306c4def86c4,0.4375,-0.37009720808708363,4,279
01865b1002303900,0.5625,0.6884459007161935,4,37
01867c0e87169471,0.75,0.3897055983496647,4,220
0186cd7779166e55,0.875,0.34331709673009114,4,148
0186ee54d4cf9112,0.3125,0.8921174022567863,4,1113
01871211dddabfb9,0.75,0.8672801960537855,4,165
0188726f44569e52,0.5625,0.8769529199325958,4,3598
018875bcfcea7594,0.5625,0.9005166385584038,4,1076
018888afdcf4823e,0.375,0.7604487324684394,4,511
01894d886faf693e,0.8125,0.9149733180181143,4,246
0189651d84f44e2c,0.5,0.7086841214448668,4,45
0189f3497390fa6a,0.5625,0.5372935478868632,4,234
018aaa333b97de5e,0.375,-0.5026173303055681,4,1811
018b90de6b3788a7,0.5,0.5948053280653232,4,205
018d591af151f181,0.3125,0.9337609679848727,4,4000
018e8af018097b96,0.25,0.3762538078976818,4,1929
018eb80a23ca2f74,0.75,0.11765508214202683,4,3985
018f6d0fd7c4613f,0.3125,0.8651001380210025,4,598
0190f3ae626079f3,0.75,,4,1389
019195a720a214ec,0.625,-0.6286882360812827,4,981
0192acc7214ddbf9,0.8125,0.7266021435101427,4,90
0192d44c84a4dc3b,0.5625,-0.43039581499839735,4,373
0193de33fb1f1577,0.625,0.9122489224337555,4,148
0195219bf1a9ec7c,0.5625,0.823773496752741,4,494
019635113a0be07b,0.4375,0.9516839189006312,4,1034
019656c8a0c0b789,0.1875,0.3327403363909627,4,65
019703e42f6e5efb,0.625,-0.6307823590813562,4,180
019865e11279f3c0,0.5714285714285714,0.6986691916189588,7,113
019902a2b6c5b1c0,0.5625,-0.009410880457071995,4,510
0199868ed9d36c22,0.5625,0.14483197371444997,4,953
019a2bf22f360838,0.5,-0.46434250745552597,4,298
019a782990dfb122,0.5,-0.1618043524129453,4,847
019e8010c1c35ea6,0.5,0.9032890273259381,4,53
01a052a07fc5e05d,0.5,0.2989152060041425,4,458
01a249efce93d189,0.4375,0.4315304836356014,4,104
01a24e37292a0e96,0.5625,0.527358776977267,4,303
01a3bd6c66059e61,0.375,0.7180598352860154,4,1016
01a4e38670ec2dac,0.625,0.5512204520928358,4,1805
01a66fcd2fb37766,0.5625,-0.3191522228131568,4,306
01a72969a73ce3f1,0.625,0.9950878368579762,4,447
01a782b7f1dffd1c,0.6875,0.4686971796330489,4,861
01a865947a6883fd,0.3125,-0.292946128391134,4,349
01a988034aaaedd1,0.5,0.7515119788196188,4,44
01aa56958374d166,0.5625,0.6347252276670079,4,86
01aca9015f4cf6e2,0.6875,0.40632695775145294,4,1710
01ad04ac08d57989,0.75,0.9169950954523612,4,106
01af413b73aebdbd,0.25,0.21776581599894868,4,123
01b034c3258d5432,0.625,0.8895913886784125,4,312
01b0562660194522,0.25,0.48067761099152145,4,1110
01b183923b3760af,0.6875,0.6004718449228773,4,365
01b33528c22992e0,0.5625,0.5872468174742309,4,932
01b4dc61ddedd770,0.6875,0.9874827078616074,4,397
01b5af34750af377,0.625,-0.22874868558094846,4,4000
01b5d2b0a0951bb5,0.6875,0.969121587652462,4,79
01b627eee471ae5c,0.4375,-0.4667443243607385,4,45
01b64df98fe2f4f1,0.75,0.8156996842335914,4,598
01b64f820a01135f,0.6875,0.3873285391398484,4,36
01b720f3ac0794aa,0.4375,0.1618954522863549,4,459
01b7481e01a50708,0.5,0.9879903038345178,4,748
01b75c8e77fbd676,0.4375,0.4383477970543438,4,41
01b7995d03f9f543,0.6875,0.7156069130535185,4,113
01b8fc7f4fca35c7,0.3125,0.5643115836889397,4,898
01b9da5f106ce84f,0.5,0.004051124567087761,4,848
01baf9e9bb07b215,0.25,-0.7826784381787852,4,300
01bbbe16a6ad6905,0.4375,-0.16178785419509506,4,848
01bf884e0540c07a,0.25,0.5226661525470798,4,686
01c1a8590c0cbfdf,0.6875,0.35158493833985227,4,128
01c1edc67d0ff369,0.75,0.4101115868237717,4,517
01c1f26bec3e1527,0.5,0.7166070642509992,4,127
01c3588a442e2f33,0.5,0.94890756739275,4,243
01c55b508a84d531,0.875,0.5125726983652297,4,573
01c720b4660eda97,0.625,0.48384024421620486,4,136
01c8d9e4ec65bb0d,0.3125,0.864031040168438,4,1005
01ca34250dd1a908,0.625,0.5423762167997954,4,128
01cb3270a4443a1a,0.6875,0.3102967117877412,4,112
01ce12b483f11844,0.5,0.040408427340606304,4,554
01ce31f45e43fac8,0.875,-0.2230187967031822,4,530
01ce9a61ed6ef897,0.5625,0.9673938574809449,4,338
01cea26477b49203,0.5625,0.503460610507822,4,1860
01ceafcc32fd4e32,0.5,0.8334397311769636,4,1564
01cfc87ae3e7370a,0.5625,0.39346485484458915,4,1589
01cfcb7c9aad5090,0.75,0.715256526365084,4,53
01d0f9834de658e6,0.4375,0.8436930551145387,4,472
01d431bdcbcfd530,0.6875,0.009005507045176388,4,136
01d63aac749e0e8f,0.625,0.6957919623295815,4,33
01d6f6c91d300579,0.6875,-0.15666562956865251,4,1748
01d87663345b2261,0.5625,0.8803798666386253,4,1564
01dbf527f2098d87,0.4375,0.4764605324434075,4,517
01de1ee7417f6b08,0.625,0.7311625062176528,4,1424
01e01662c19ed7ed,0.1875,-0.8882656709266009,4,735
01e23884931a2673,0.75,0.35609122957570954,4,31
01e27ce74c980d7d,0.0625,0.513274071875265,4,214
01e2ff6faf11c0c6,0.5,0.676140387152163,4,272
01e30152dfd40130,0.625,0.9265510969006087,4,73
01e308d69154204d,0.9375,0.9468949014732738,4,603
01e3a373f48e2196,0.3125,0.6806196113167998,4,150
01e3cc89f6d43323,0.5625,0.6720907379203772,4,124
01e47c5e2f4c866d,0.8125,0.6630800746699179,4,57
01e4f3592ba4b49c,0.5625,0.5682187237176454,4,39
01e51331bf11daa3,0.3125,0.9512236792431673,4,297
01e550885ef932b1,0.625,0.772878032492324,4,64
01e6fa568bb7447d,0.25,0.7946144023424411,4,939
01e72ce86c29f84f,0.375,0.8567284327671079,4,328
01e77a0e888d4dee,0.75,-0.9177244059219694,4,1477
01e7f00237af3672,0.4375,-0.16970565979689212,4,351
01eb84ad9e9bd85a,0.875,0.884155356664332,4,425
01ec5801708a9d13,0.375,-0.46058750131461257,4,628
01f3c015baf12e80,0.75,,4,2055
01f45a5c3fef37d1,0.5625,0.9507176814785921,4,424
01f4fe08dcb00c86,0.625,-0.7909908662055083,4,3454
01f5628d99c53c7d,0.375,0.014949834636235141,4,1067
01f56b71cd315662,0.5625,0.57439269829112,4,46
01f8446e969a1679,0.75,0.7049496485805504,4,270
01f8d7c947f47a98,0.9375,-0.1982628264814491,4,437
01f92d85e3f00331,0.5625,0.8488065776972361,4,136
01f989eabd3e0baf,0.6875,0.9263174188930523,4,81
01f9bd49dd69b540,0.75,0.9734934380180637,4,58
01fb6abcbc4eabb0,0.625,0.03833244224787346,4,321
01fd9229a6e77be9,0.25,0.02045272318716203,4,295
01ff69e0b0df8a53,0.8125,0.5130704925641705,4,77
01ffc63719629799,0.4375,0.6587657623043967,4,88
01ffdc188acd2b65,0.5,0.9197327261814389,4,47
020266b3dd3d5823,0.375,0.4758426114524007,4,210
02027163dc61a81f,0.375,0.7359766018497632,4,771
0202b3ed4fc28482,0.5,0.6857017786850206,4,740
0202b975ee3cc720,0.5,0.09277549046262779,4,413
02036ec06f6b917c,0.6875,0.9186826587621636,4,229
