subject_id,display_name,model_mean,n_items_observed,model_obs_rate
d47ead7e1dfd73e5,meta-llama_Llama-3.2-1B-Instruct,0.29701281593369666,4133,1.0
e104700c784f96ac,Qwen_Qwen2.5-3B-Instruct,0.6093623141651209,4133,1.0
e4b2f12171527411,gpt-4o-2024-11-20-FC,0.7865540231739119,4133,1.0
e4c1347d52472e34,open-mistral-nemo-2407,0.5498421531690344,4133,1.0
e635d29b1ef3c91f,gemini-1.5-flash-002,0.7270321339278514,4133,1.0
e672eaf831890158,command-r7b-12-2024-FC,0.6776957819178967,4133,1.0
ebe13d79fd24235a,meta-llama_Meta-Llama-3-70B-Instruct,0.6660469930370729,4133,1.0
f0e4233b732709d3,mistral-large-2407,0.589672554238245,4133,1.0
f2f5e2a1ddae240f,openbmb_MiniCPM3-4B-FC,0.674331071246145,4133,1.0
f3b75c5523441339,gemini-exp-1206,0.6886634482811594,4133,1.0
f525110a1ec4ae3e,NousResearch_Hermes-2-Pro-Mistral-7B,0.5593100826103488,4133,1.0
faf2495b6444432e,meta-llama_Llama-3.2-3B-Instruct,0.5958441348956713,4133,1.0
fb5e163813b1721a,ibm-granite_granite-20b-functioncalling,0.6338391344924129,4133,1.0
fe935524d51b2ca6,mistralai_Ministral-8B-Instruct-2410,0.6539075731913864,4133,1.0
ff8a2370b10146bb,gemini-2.0-flash-exp,0.7755239477838075,4133,1.0
