subject_id,display_name,model_mean,n_items_observed,model_obs_rate
26e983f7dfac894d,Qwen2.5-VL-7B,0.8620355382857644,3577,0.9994411846884604
278052f745871366,llava_v1_7b,0.5575475874280655,753,0.21039396479463537
29953de0a2ca3ed9,molmoE-1B-0924,0.737607400720871,3549,0.991617770326907
2a693f9add7dd26c,GeminiFlash2-0,0.9019588253498629,3539,0.9888236937692093
2ad24ddafa3ac8d8,Mantis-8B-siglip-llama3,0.7553411864885657,3579,1.0
2ae9f173978bdbfa,paligemma-3b-mix-448,0.7601842856984511,3538,0.9885442861134395
2b54dde8c4b39119,SmolVLM-DPO,0.7219650917594806,3579,1.0
2c539c2d86e2027c,llava_next_interleave_7b,0.768074192515788,3579,1.0
2e22c6f8d12992ab,Ovis2-2B,0.829768629980651,3579,1.0
2e7ea71bcd2efbc7,Yi_VL_34B,0.7657529040025836,3578,0.9997205923442303
2ef4e7532acaedfa,Claude3V_Opus,0.7797317136863046,3154,0.8812517462978485
2fda0e9463fc85af,llava_next_yi_34b,0.824035648702825,3579,1.0
2fff8ea0baa68bbd,idefics_9b_instruct,0.6071232249760722,3130,0.8745459625593741
305e4e7602b21fcd,Kosmos2,0.2588904577131699,3239,0.9050013970382789
30b915d09a2a202a,llava-llama-3-8b,0.7425912841548166,3579,1.0
311ced175fd49a3c,Eagle-X5-13B,0.78022411820548,3579,1.0
3419c8f95d255359,JTVL,0.8797341187094614,3557,0.9938530315730651
37757f8183209353,abab7-preview,0.8952469254594685,3537,0.9882648784576697
3999eaac0196f8d2,Qwen2.5-VL-72B-Instruct,0.909382047670347,3579,1.0
3c0c73f262c119c1,GLM4V,0.8425520445674777,3579,1.0
3dbe288e304081ec,Slime-7B,0.7329489407965535,3505,0.9793238334730372
3dee902a4143fec8,VisualGLM_6b,0.5504945184140141,2062,0.5761385861972618
3f2921525ced7fe8,GLM4V_PLUS,0.9007299027565571,3520,0.9835149483095836
3f5cddea21a6665a,cambrian_8b,0.8136090866804254,3464,0.9678681195864767
3f665826623146a9,SmolVLM2-256M,0.48263812214061214,3579,1.0
419833c75dd65fb3,GPT4o,0.8865476316027361,3448,0.9633975970941604
42fe749d304dbf2a,GeminiFlash1-5,0.8516164127619236,3515,0.9821179100307349
4488b8b86b1ac061,Parrot,0.7663917788406226,3579,1.0
469fc2d2ff6a8735,InternVL2-1B,0.7558376438029808,3579,1.0
47467d8f5949dae7,llava_onevision_qwen2_0.5b_si,0.6894073388497443,3542,0.9896619167365186
47a10f2f79652906,Phi-4-Vision,0.8496645592079742,3579,1.0
48803cad0f3dcf64,Aria,0.8541524113333587,3574,0.9986029617211511
48fef26a42c6cf4c,OmniLMM_12B,0.7825806749013018,3577,0.9994411846884604
49300ea59ca51430,SmolVLM-256M,0.5822793084392611,3579,1.0
4d04a7929e568037,GeminiPro2-5,0.634352784159154,3524,0.9846325789326628
4da696879d8d814f,InternVL2_5-1B-MPO,0.7632218336917317,3579,1.0
4f319ca650c03fc8,GPT4V_HIGH,0.8278224079794716,3375,0.9430008382229673
5071416fa59fb0fa,DoubaoVL,0.9073320013320013,3575,0.9988823693769209
507f83549777b407,Qwen-VL-Plus-0809,0.8518125404007758,3575,0.9988823693769209
510ea2df7e11c149,HunYuan-Vision,0.8314178992303993,3540,0.989103101424979
5135b4c96aa9b1ee,XComposer2_1.8b,0.7673304092649786,3579,1.0
5287716d4e3f4560,Slime-8B,0.7822958691168774,3500,0.9779267951941883
53a90388487cafdd,llava_onevision_qwen2_0.5b_ov,0.7069050518153127,3579,1.0
54cdb1444fb28a83,GPT4V,0.8475814617696393,3457,0.9659122659960883
54d418f8e3d8b3f6,Ovis2-8B,0.8848506211395122,3579,1.0
55a9f4f8994b1bbf,ola,0.9078331761976554,3579,1.0
58b9780cd4ecbed0,glm-4v-9b,0.828206121693873,3537,0.9882648784576697
5bed7cd0e1733f92,bailingMM-Lite,0.8384603348220345,3217,0.8988544286113439
5c7596ba4bc86a26,InternVL2-26B,0.8716219457886535,3579,1.0
5c7beb98c6126a1a,Slime-13B,0.7455741103608081,3512,0.9812796870634255
5c9ea530102f6837,molmo-7B-D-0924,0.8303778961149986,3578,0.9997205923442303
6104bf60c39d0eca,Step1V,0.8925514437947824,3488,0.9745739033249511
62c78e607c37e16c,deepseek_vl2_tiny,0.7941490826777549,3579,1.0
64257c021ce39336,valley_eagle,0.8620200077795858,3579,1.0
64d54df0e62c13b3,llava-internlm-7b,0.7260548030332558,3579,1.0
662695c47c198ec6,chameleon_30b,0.6172790299913354,2617,0.7312098351494831
664ee04bbcb994dc,Qwen2.5-VL-72B,0.9113390201009155,3579,1.0
6762b88cae97a20d,InternVL2_5-2B-MPO,0.8095078840098809,3579,1.0
67cb168662d7ac40,GeminiProVision,0.8279204448095916,3446,0.9628387817826208
688f680b33a0f73e,instructblip_13b,0.614582806431961,2936,0.8203408773400391
69710fe9d53e5ff5,Mantis-8B-Fuyu,0.5777033789422231,3579,1.0
69c36670d68c8b38,AKI,0.7463740744570092,3579,1.0
6a1500cd54a443f6,llava_onevision_qwen2_72b_si,0.897599991784652,3577,0.9994411846884604
6c5032596b135731,SenseChat-Vision,0.9209193448508414,3555,0.9932942162615256
6e3bd90ba5466f26,llava-internlm2-20b,0.7811579842889936,3579,1.0
6f06e7f6a1cf0aac,GeminiPro1-0,0.8279204448095916,3446,0.9628387817826208
6f76521626cddf4d,Claude3V_Sonnet,0.804064670049585,3149,0.8798547080189997
70bc975d1931d329,deepseek_vl2,0.8727527250072982,3579,1.0
712103590b81b134,Janus-Pro-7B,0.7775631467482402,3445,0.9625593741268511
72418b15193c6902,XComposer2,0.8315921423053715,3579,1.0
726e2a505bb3785e,GLM4V_PLUS_20250111,0.9099290517145537,3564,0.9958088851634534
76de7154ad775d1f,SmolVLM-500M,0.6498162536585197,3579,1.0
778a97ffa6f84b08,Aquila-VL-2B,0.8204108333834044,3560,0.9946912545403744
77d575506e4dd868,MiniCPM-V,0.7450232866805029,3579,1.0
78f0ea09fac9d540,POINTS-Qwen-2.5-7B-Chat,0.8572712498344864,3579,1.0
7a18dcdebf7316e2,MiniCPM-o-2_6,0.8586657409286964,3579,1.0
7a6c8bf50d1eb093,QwenVLMax,0.848127155068424,3499,0.9776473875384185
7c896e04d98a17bf,Vintern-1B-v2,0.6883565913347481,3579,1.0
7ca79bef8c3e2ae5,RekaEdge,0.7340416568176393,3568,0.9969265157865326
7cc3be1efda85902,InternVL2-8B-MPO-CoT,0.8479384216496515,3575,0.9988823693769209
7cf9cc96a6ec6c93,emu2_chat,0.74256221719457,3452,0.9645152277172394
7ed5d1b5d2037fd0,deepseek_vl2_small,0.8517159308540405,3579,1.0
8115026386a83ab8,InternVL2_5-26B-MPO,0.8974529292018568,3579,1.0
8193282ef269eb16,Claude3-5V_Sonnet,0.8644280506735035,3509,0.9804414640961162
82b1ce5ac1b9f99f,Taiyi,0.9034009127299568,3552,0.9924559932942163
834b50f3d18f6650,GPT4o_HIGH,0.8957761690828552,3440,0.9611623358480023
84ccbe035119d3af,SAIL-VL-2B,0.824890825033816,3579,1.0
86e16ac58c4ae345,llava_next_vicuna_7b,0.7542020323194821,3579,1.0
87516b8469933aad,qwen_base,0.6580009332810253,3481,0.9726180497345627
87c480709a94132a,Ovis1.6-Llama3.2-3B,0.8201876318105794,3579,1.0
889d41d93ff4b72e,bailingMM,0.8290826281137409,3579,1.0
89c8785d88254603,llava_onevision_qwen2_7b_ov,0.8481581400372387,3579,1.0
8a9cfc612c60ca84,InternVL2-40B,0.8959340316176764,3579,1.0
8aea4f822604e3d4,h2ovl-mississippi-1b,0.6795382218327339,3579,1.0
8b4a1216ee19eec3,Llama-3.2-11B-Vision-Instruct,0.7981348710900066,2620,0.7320480581167924
8b4a6ebe8d7b0bce,Qwen-VL-Max-0809,0.9035813063941405,3575,0.9988823693769209
8d49e27893af7c95,Ovis1.5-Gemma2-9B,0.8452928223538647,3579,1.0
8e7270a7408a9dca,deepseek_vl_7b,0.7849932261253202,3579,1.0
8f116364f4a2fe35,Moondream2,0.7396285756549058,3579,1.0
8f8f039510d87f50,Claude3-5V_Sonnet_20241022,0.8895090556568703,3541,0.9893825090807488
906e54725977f453,GPT4V_20240409,0.8479935878034512,3564,0.9958088851634534
90c47cf78d919d34,VILA1.5-3b,0.7236731658296177,3579,1.0
956e71d064a00bcc,MiniGPT-4-v1-13B,0.5014867077367077,2060,0.5755797708857223
95b2b4bc9a4426c0,qwen_chat,0.7622476094670115,3354,0.9371332774518022
96339631eeb0a20d,Bunny-llama3-8B,0.8262263323022161,3579,1.0
9701f5a1f54025c1,llava_next_mistral_7b,0.7613169597798068,3579,1.0
97ebc9f187ea5b34,Claude3-7V_Sonnet,0.8823829259272425,3473,0.9703827884884045
981cb1641a1bbcc5,Phi-3-Vision,0.7865838158193071,3579,1.0
9a1f4ed02d90c85f,idefics_80b_instruct,0.4886669487456051,3399,0.9497066219614417
9ab182e8a55a3abb,Janus-1.3B,0.6743325838513452,3579,1.0
9c7aa42829429077,deepseek_vl_1.3b,0.7297270390091257,3579,1.0
9eefcf69b4788e17,Ovis2-34B,0.9043014228729923,3579,1.0
9f2440993d28788b,minimonkey,0.7796340649910494,3579,1.0
9fad66df6c112df0,Moondream1,0.6975841314726002,3578,0.9997205923442303
a3c676bba0cf6b44,BailingMM-Pro-0120,0.8721503712324874,3576,0.9991617770326907
a3dcbf26143e25db,monkey-chat,0.787705011762011,3579,1.0
a3f1d2a873452c11,Idefics3-8B-Llama3,0.8222104553128665,3579,1.0
a4394b9e8c420457,Yi-Vision,0.850900569326346,3539,0.9888236937692093
a484a5d9f5df8111,chameleon_7b,0.5387366028472564,2154,0.6018440905280805
a5caeff0d40138d0,Gemma3-27B,0.8613622030365569,3571,0.9977647387538419
a86e93be9b864a7b,GPT4o_MINI,0.8588300513648778,3433,0.9592064822576138
a9fb02164110c56e,llava-v1.5-7b-xtuner,0.7366696185603044,3579,1.0
ac8c7a5bffb108de,GeminiPro1-5,0.8794722240955322,3455,0.9653534506845488
afa9b0c493888bc6,SmolVLM2,0.7618670966570478,3579,1.0
b0260ffb647e5898,HunYuan-Standard-Vision,0.9467262497481167,3563,0.9955294775076837
b0fab146915dfefd,Qwen2.5-VL-3B,0.829202472220568,3579,1.0
b22e051325b4ce9f,Llama-3-VILA1.5-8b,0.7352296419886112,3512,0.9812796870634255
b4019ca3da5d6d91,cogvlm-chat,0.7404245047667463,3579,1.0
b4bb585bf2b5039f,TeleMM,0.9002177694340457,3489,0.9748533109807209
b7e708a5ac5ae0d4,Ovis2-16B,0.8967260512882029,3579,1.0
b7f4d8d92edd21e3,MiniCPM-V-2_6,0.8501943331118421,3579,1.0
b83249ae3ebcb021,VXVERSE,0.7955308258079323,3579,1.0
b843baabc365bea3,llava_v1.5_7b,0.7114640543564166,3579,1.0
b97060f0a21c7577,XComposer2d5,0.8431685006040315,3579,1.0
b9898ce5f5477f68,VILA1.5-40b,0.8504208146605032,3574,0.9986029617211511
bb73ad25b5b630c9,flamingov2,0.3068374566478935,3491,0.9754121262922604
bd7aa73d63fdb74e,SmolVLM,0.735391805379725,3579,1.0
c0d739881bf50d1e,Eagle-X5-34B-Chat,0.8498722130889859,3573,0.9983235540653814
c105aefc618a393f,GPT4o_20240806,0.8983627766049982,3439,0.9608829281922324
c3d6d044ce9c24ed,POINTSV15-Qwen-2.5-7B-Chat,0.8639216020681432,3579,1.0
c40ce0c34ec9d8b4,Pixtral-12B,0.8247751281331046,3493,0.9759709416037999
c4c6350e0053e148,MiniGPT-4-v1-7B,0.5060946922234973,2645,0.7390332495110365
c4ce7c23b9a478f3,RBDash_72b,0.8772364868119515,3579,1.0
c60bb268cddd90b4,varco-vision-hf,0.8853540689816022,3579,1.0
c60bf23566dce3c6,llava-internlm2-7b,0.7592968201530402,3579,1.0
c60d1018bacf9a10,InternVL2_5-8B-MPO,0.88629870627923,3579,1.0
c6cc6eb164f9bd37,Step1o,0.9132041053359036,3579,1.0
c709dcf252154dbc,molmo-72B-0924,0.8800997353115697,3553,0.992735400949986
c7d5c871a1f5dacf,Ovis2-1B,0.7766656658267033,3579,1.0
c9a53704923054de,TransCore_M,0.7808846007467869,3579,1.0
ca74a511cfb839e8,Qwen2.5-VL-7B-Instruct,0.8647525024543077,3578,0.9997205923442303
caa0d7e4021a93df,Qwen2.5-VL-3B-Instruct,0.830597363535828,3579,1.0
cadc409d8efb38ae,sharecaptioner,0.7683256391794524,3339,0.9329421626152556
cdda8da58411950d,cambrian_34b,0.8503790372794504,3446,0.9628387817826208
ce032ef932cc452e,instructblip_7b,0.6156926872726038,2779,0.7764738753841856
cf8e83495d2aca36,molmo-7B-O-0924,0.7887376380850444,3363,0.9396479463537301
d0606e1de5b5dae6,WeMM,0.8102560253600637,3579,1.0
d108ba38ec2cda5d,InternVL2_5-8B,0.8801328367461696,3579,1.0
d25b82cf0233fff4,vita,0.8045399830790096,3579,1.0
d28bef6aa83e97dc,XComposer2_4KHD,0.8282008378354712,3579,1.0
d310b79b9fd64751,Llama-3-MixSenseV1_1,0.7817544772995687,3579,1.0
d321dac7c2600993,Mantis-8B-clip-llama3,0.7532643505216357,3579,1.0
d34e4925e100a193,llava-v1.5-13b-xtuner,0.7431527048027714,3579,1.0
d40ff99d89283080,Ovis1.6-Gemma2-9B,0.8691966524728716,3579,1.0
d465ce263718fc59,ross-qwen2-7b,0.8297851691668565,3579,1.0
d4703f27475d0b1f,InternVL2_5-38B,0.9172070308984168,3579,1.0
d4ac795378d75643,Mini-InternVL-Chat-4B-V1-5,0.8024302182923553,3579,1.0
d8194ce599131d19,MiniCPM-V-2,0.7504987309022589,3578,0.9997205923442303
db1b9c90616d00ff,MMAlaya,0.6383245995611595,3578,0.9997205923442303
dc286a567bad9c03,InternVL2_5-1B,0.7682528526976532,3579,1.0
deb726c29c8a315b,mPLUG-Owl2,0.7147381081518945,3579,1.0
e2c781458d9adad2,llava_onevision_qwen2_72b_ov,0.8931164878763616,3579,1.0
e404235ba851ac5a,InternVL2_5-78B-MPO,0.9231342085972035,3579,1.0
e4415883c99a381d,llava_next_vicuna_13b,0.7633567971236233,3579,1.0
e5c359c4e1417aa2,InternVL2-8B,0.8551485752166192,3579,1.0
e5d8bcb0e74819aa,cogvlm2-llama3-chat-19B,0.8121938438268994,3579,1.0
e73ffd4a2dc4e63d,vita_qwen2,0.8379766879565484,3578,0.9997205923442303
e98274c7d0b18c7f,LLaVA-CoT,0.7708075009457207,3577,0.9994411846884604
ebd466c08ab82baf,360VL-70B,0.8338806560750746,3579,1.0
ebe36bc1b3874216,h2ovl-mississippi-2b,0.7625485345822866,3578,0.9997205923442303
ec84ba3ce0669901,GPT4V_20240409_HIGH,0.8478071267044132,3553,0.992735400949986
ed71a01496d08699,InternVL2-8B-MPO,0.8556898893063283,3579,1.0
f02114167ad19692,InternVL-Chat-V1-1,0.8156511026632208,3495,0.9765297569153395
f0f8b117b8a381e4,Step1.5V-mini,0.8580898495190197,3579,1.0
f173eede8025443b,MUG-U-7B,0.8650830826882304,3579,1.0
f2047c8d7c8a042c,Qwen2-VL-2B-Instruct,0.8026674038374428,3567,0.9966471081307627
f4989cca0f0affdd,Eagle-X5-7B,0.7603764152726236,3579,1.0
f60426b8355a8228,RekaFlash,0.8209734751983061,3487,0.9742944956691814
f6057b899f709501,XinYuan-VL-2B-Instruct,0.8120011140286187,3578,0.9997205923442303
f6968444d5aff501,InternVL2-76B,0.9091633775611391,3579,1.0
f6f83c3ab4b51c79,InternVL2-4B,0.8155459516733616,3579,1.0
f73a2998c1e18040,Ovis2-4B,0.8729727416379948,3579,1.0
f78647155e5adda1,llava_next_interleave_7b_dpo,0.7665379892365742,3579,1.0
f8ceb119ed2f9f39,Gemma3-4B,0.7663849082874123,3573,0.9983235540653814
f8ee094c0ce00a4e,InternVL2_5-26B,0.8994996489794577,3579,1.0
f944b235f96d750b,InternVL-Chat-V1-5,0.8500598072549653,3579,1.0
f9fb3f49026037a3,ChatGPT4o,0.9059139452840808,3469,0.9692651578653255
fa19baa07e8cb9e7,XComposer,0.6944444444444444,36,0.010058675607711651
faceb56da86e64c1,MMAlaya2,0.8509644580227885,3579,1.0
fc7e1d3e2e63de73,VILA1.5-13b,0.7904083644333139,3579,1.0
fed57c7c2d0b8713,abab6.5s,0.8002184668804083,2919,0.815590947191953
ff7f2ec20f7dfe62,idefics2_8b,0.8057095280622227,3578,0.9997205923442303
